Roll = -20.649941, Pitch = 2.477595, Yaw = 156.528079
Roll = -20.649941, Pitch = 2.477595, Yaw = 156.528079
Roll = -20.998330, Pitch = 3.398830, Yaw = 156.336566
Roll = -20.998330, Pitch = 3.398830, Yaw = 156.336566
Roll = -21.330698, Pitch = 4.317751, Yaw = 156.186618
Roll = -21.330698, Pitch = 4.317751, Yaw = 156.186618
Roll = -21.627896, Pitch = 5.241640, Yaw = 156.095980
Roll = -21.627896, Pitch = 5.241640, Yaw = 156.095980
Roll = -21.895657, Pitch = 6.114812, Yaw = 156.030215
Roll = -21.895657, Pitch = 6.114812, Yaw = 156.030215
Roll = -22.110815, Pitch = 6.932881, Yaw = 155.925494
Roll = -22.110815, Pitch = 6.932881, Yaw = 155.925494
Roll = -22.271681, Pitch = 7.651010, Yaw = 155.750232
Roll = -22.271681, Pitch = 7.651010, Yaw = 155.750232
Roll = -22.396696, Pitch = 8.278215, Yaw = 155.494815
Roll = -22.396696, Pitch = 8.278215, Yaw = 155.494815
Roll = -22.491967, Pitch = 8.784260, Yaw = 155.176837
Roll = -22.491967, Pitch = 8.784260, Yaw = 155.176837
Roll = -22.552805, Pitch = 9.144891, Yaw = 154.818087
Roll = -22.552805, Pitch = 9.144891, Yaw = 154.818087
Roll = -22.596610, Pitch = 9.382091, Yaw = 154.459018
Roll = -22.596610, Pitch = 9.382091, Yaw = 154.459018
Roll = -22.639628, Pitch = 9.521618, Yaw = 154.152682
Roll = -22.639628, Pitch = 9.521618, Yaw = 154.152682
Roll = -22.657231, Pitch = 9.600694, Yaw = 153.920581
Roll = -22.657231, Pitch = 9.600694, Yaw = 153.920581
Roll = -22.610657, Pitch = 9.680718, Yaw = 153.791476
Roll = -22.610657, Pitch = 9.680718, Yaw = 153.791476
Roll = -22.508049, Pitch = 9.723301, Yaw = 153.810626
Roll = -22.508049, Pitch = 9.723301, Yaw = 153.810626
Roll = -22.336466, Pitch = 9.746511, Yaw = 153.891467
Roll = -22.336466, Pitch = 9.746511, Yaw = 153.891467
Roll = -22.093697, Pitch = 9.753293, Yaw = 154.044986
Roll = -22.093697, Pitch = 9.753293, Yaw = 154.044986
Roll = -21.808384, Pitch = 9.719819, Yaw = 154.257174
Roll = -21.808384, Pitch = 9.719819, Yaw = 154.257174
Roll = -21.479290, Pitch = 9.605348, Yaw = 154.558505
Roll = -21.479290, Pitch = 9.605348, Yaw = 154.558505
Roll = -21.060913, Pitch = 9.423737, Yaw = 154.959521
Roll = -21.060913, Pitch = 9.423737, Yaw = 154.959521
Roll = -20.518702, Pitch = 9.138836, Yaw = 155.451663
Roll = -20.518702, Pitch = 9.138836, Yaw = 155.451663
Roll = -19.840147, Pitch = 8.727069, Yaw = 156.048770
Roll = -19.840147, Pitch = 8.727069, Yaw = 156.048770
Roll = -19.019362, Pitch = 8.216929, Yaw = 156.770694
Roll = -19.019362, Pitch = 8.216929, Yaw = 156.770694
Roll = -18.079033, Pitch = 7.603840, Yaw = 157.600970
Roll = -18.079033, Pitch = 7.603840, Yaw = 157.600970
Roll = -16.975960, Pitch = 6.879411, Yaw = 158.512103
Roll = -16.975960, Pitch = 6.879411, Yaw = 158.512103
Roll = -15.710009, Pitch = 6.040420, Yaw = 159.448840
Roll = -15.710009, Pitch = 6.040420, Yaw = 159.448840
Roll = -14.337260, Pitch = 5.076381, Yaw = 160.399554
Roll = -14.337260, Pitch = 5.076381, Yaw = 160.399554
Roll = -12.892868, Pitch = 4.001082, Yaw = 161.363223
Roll = -12.892868, Pitch = 4.001082, Yaw = 161.363223
Roll = -11.399784, Pitch = 2.830601, Yaw = 162.344684
Roll = -11.399784, Pitch = 2.830601, Yaw = 162.344684
Roll = -9.900712, Pitch = 1.587884, Yaw = 163.373431
Roll = -9.900712, Pitch = 1.587884, Yaw = 163.373431
Roll = -8.401179, Pitch = 0.267743, Yaw = 164.486270
Roll = -8.401179, Pitch = 0.267743, Yaw = 164.486270
Roll = -6.919949, Pitch = -1.119773, Yaw = 165.680484
Roll = -6.919949, Pitch = -1.119773, Yaw = 165.680484
Roll = -5.460085, Pitch = -2.559025, Yaw = 166.924640
Roll = -5.460085, Pitch = -2.559025, Yaw = 166.924640
Roll = -4.027544, Pitch = -4.031010, Yaw = 168.168811
Roll = -4.027544, Pitch = -4.031010, Yaw = 168.168811
Roll = -2.623059, Pitch = -5.542091, Yaw = 169.410693
Roll = -2.623059, Pitch = -5.542091, Yaw = 169.410693
Roll = -1.222780, Pitch = -7.084009, Yaw = 170.637118
Roll = -1.222780, Pitch = -7.084009, Yaw = 170.637118
Roll = 0.186602, Pitch = -8.642593, Yaw = 171.816653
Roll = 0.186602, Pitch = -8.642593, Yaw = 171.816653
Roll = 1.617527, Pitch = -10.198835, Yaw = 172.909457
Roll = 1.617527, Pitch = -10.198835, Yaw = 172.909457
Roll = 3.070471, Pitch = -11.742027, Yaw = 173.904971
Roll = 3.070471, Pitch = -11.742027, Yaw = 173.904971
Roll = 4.492918, Pitch = -13.222685, Yaw = 174.818759
Roll = 4.492918, Pitch = -13.222685, Yaw = 174.818759
Roll = 5.786018, Pitch = -14.683495, Yaw = 175.669284
Roll = 5.786018, Pitch = -14.683495, Yaw = 175.669284
Roll = 6.960505, Pitch = -16.096867, Yaw = 176.439380
Roll = 6.960505, Pitch = -16.096867, Yaw = 176.439380
Roll = 8.034762, Pitch = -17.420063, Yaw = 177.147906
Roll = 8.034762, Pitch = -17.420063, Yaw = 177.147906
Roll = 8.985768, Pitch = -18.648981, Yaw = 177.785159
Roll = 8.985768, Pitch = -18.648981, Yaw = 177.785159
Roll = 9.805231, Pitch = -19.785458, Yaw = 178.329028
Roll = 9.805231, Pitch = -19.785458, Yaw = 178.329028
Roll = 10.526537, Pitch = -20.863406, Yaw = 178.783527
Roll = 10.526537, Pitch = -20.863406, Yaw = 178.783527
Roll = 11.135426, Pitch = -21.917357, Yaw = 179.134784
Roll = 11.135426, Pitch = -21.917357, Yaw = 179.134784
Roll = 11.627525, Pitch = -22.920401, Yaw = 179.409778
Roll = 11.627525, Pitch = -22.920401, Yaw = 179.409778
Roll = 12.022384, Pitch = -23.847620, Yaw = 179.651828
Roll = 12.022384, Pitch = -23.847620, Yaw = 179.651828
Roll = 12.330023, Pitch = -24.739672, Yaw = 179.840579
Roll = 12.330023, Pitch = -24.739672, Yaw = 179.840579
Roll = 12.555671, Pitch = -25.607752, Yaw = -179.986499
Roll = 12.555671, Pitch = -25.607752, Yaw = -179.986499
Roll = 12.668022, Pitch = -26.327500, Yaw = -179.763385
Roll = 12.668022, Pitch = -26.327500, Yaw = -179.763385
Roll = 12.674262, Pitch = -26.915753, Yaw = -179.526294
Roll = 12.674262, Pitch = -26.915753, Yaw = -179.526294
Roll = 12.651547, Pitch = -27.446190, Yaw = -179.366122
Roll = 12.651547, Pitch = -27.446190, Yaw = -179.366122
Roll = 12.609537, Pitch = -27.908406, Yaw = -179.289828
Roll = 12.609537, Pitch = -27.908406, Yaw = -179.289828
Roll = 12.534071, Pitch = -28.325167, Yaw = -179.267261
Roll = 12.534071, Pitch = -28.325167, Yaw = -179.267261
Roll = 12.406582, Pitch = -28.702761, Yaw = -179.283038
Roll = 12.406582, Pitch = -28.702761, Yaw = -179.283038
Roll = 12.219050, Pitch = -29.090872, Yaw = -179.324863
Roll = 12.219050, Pitch = -29.090872, Yaw = -179.324863
Roll = 11.978948, Pitch = -29.533015, Yaw = -179.409274
Roll = 11.978948, Pitch = -29.533015, Yaw = -179.409274
Roll = 11.740030, Pitch = -30.037507, Yaw = -179.552112
Roll = 11.740030, Pitch = -30.037507, Yaw = -179.552112
Roll = 11.567453, Pitch = -30.529349, Yaw = -179.761249
Roll = 11.567453, Pitch = -30.529349, Yaw = -179.761249
Roll = 11.342193, Pitch = -30.960005, Yaw = 179.937381
Roll = 11.342193, Pitch = -30.960005, Yaw = 179.937381
Roll = 11.017380, Pitch = -31.415162, Yaw = 179.579059
Roll = 11.017380, Pitch = -31.415162, Yaw = 179.579059
Roll = 10.690043, Pitch = -31.893370, Yaw = 179.216388
Roll = 10.690043, Pitch = -31.893370, Yaw = 179.216388
Roll = 10.374218, Pitch = -32.377453, Yaw = 178.838977
Roll = 10.374218, Pitch = -32.377453, Yaw = 178.838977
Roll = 10.081176, Pitch = -32.836091, Yaw = 178.458575
Roll = 10.081176, Pitch = -32.836091, Yaw = 178.458575
Roll = 9.796096, Pitch = -33.300030, Yaw = 178.049014
Roll = 9.796096, Pitch = -33.300030, Yaw = 178.049014
Roll = 9.471914, Pitch = -33.770203, Yaw = 177.625812
Roll = 9.471914, Pitch = -33.770203, Yaw = 177.625812
Roll = 9.053179, Pitch = -34.225728, Yaw = 177.220660
Roll = 9.053179, Pitch = -34.225728, Yaw = 177.220660
Roll = 8.601995, Pitch = -34.648232, Yaw = 176.797839
Roll = 8.601995, Pitch = -34.648232, Yaw = 176.797839
Roll = 8.129166, Pitch = -35.097310, Yaw = 176.343585
Roll = 8.129166, Pitch = -35.097310, Yaw = 176.343585
Roll = 7.558318, Pitch = -35.614125, Yaw = 175.899799
Roll = 7.558318, Pitch = -35.614125, Yaw = 175.899799
Roll = 6.851361, Pitch = -36.136399, Yaw = 175.481891
Roll = 6.851361, Pitch = -36.136399, Yaw = 175.481891
Roll = 5.910326, Pitch = -36.593831, Yaw = 175.013553
Roll = 5.910326, Pitch = -36.593831, Yaw = 175.013553
Roll = 4.798384, Pitch = -36.946694, Yaw = 174.553638
Roll = 4.798384, Pitch = -36.946694, Yaw = 174.553638
Roll = 3.629240, Pitch = -37.134427, Yaw = 174.182407
Roll = 3.629240, Pitch = -37.134427, Yaw = 174.182407
Roll = 2.397967, Pitch = -37.174840, Yaw = 173.900180
Roll = 2.397967, Pitch = -37.174840, Yaw = 173.900180
Roll = 1.146563, Pitch = -37.125035, Yaw = 173.671603
Roll = 1.146563, Pitch = -37.125035, Yaw = 173.671603
Roll = -0.062111, Pitch = -37.019475, Yaw = 173.427554
Roll = -0.062111, Pitch = -37.019475, Yaw = 173.427554
Roll = -1.196244, Pitch = -36.872281, Yaw = 173.136752
Roll = -1.196244, Pitch = -36.872281, Yaw = 173.136752
Roll = -2.230811, Pitch = -36.689786, Yaw = 172.773288
Roll = -2.230811, Pitch = -36.689786, Yaw = 172.773288
Roll = -3.142040, Pitch = -36.519128, Yaw = 172.267749
Roll = -3.142040, Pitch = -36.519128, Yaw = 172.267749
Roll = -3.921406, Pitch = -36.354085, Yaw = 171.570209
Roll = -3.921406, Pitch = -36.354085, Yaw = 171.570209
Roll = -4.698696, Pitch = -36.225899, Yaw = 170.755237
Roll = -4.698696, Pitch = -36.225899, Yaw = 170.755237
Roll = -5.599551, Pitch = -36.142632, Yaw = 169.992068
Roll = -5.599551, Pitch = -36.142632, Yaw = 169.992068
Roll = -6.696005, Pitch = -36.079526, Yaw = 169.396884
Roll = -6.696005, Pitch = -36.079526, Yaw = 169.396884
Roll = -8.005292, Pitch = -35.988213, Yaw = 169.014758
Roll = -8.005292, Pitch = -35.988213, Yaw = 169.014758
Roll = -9.440541, Pitch = -35.850125, Yaw = 168.821582
Roll = -9.440541, Pitch = -35.850125, Yaw = 168.821582
Roll = -10.938012, Pitch = -35.695050, Yaw = 168.726993
Roll = -10.938012, Pitch = -35.695050, Yaw = 168.726993
Roll = -12.396807, Pitch = -35.472699, Yaw = 168.581729
Roll = -12.396807, Pitch = -35.472699, Yaw = 168.581729
Roll = -13.730044, Pitch = -35.226006, Yaw = 168.313281
Roll = -13.730044, Pitch = -35.226006, Yaw = 168.313281
Roll = -14.865660, Pitch = -35.024739, Yaw = 167.896686
Roll = -14.865660, Pitch = -35.024739, Yaw = 167.896686
Roll = -15.794845, Pitch = -34.891743, Yaw = 167.301745
Roll = -15.794845, Pitch = -34.891743, Yaw = 167.301745
Roll = -16.527678, Pitch = -34.828282, Yaw = 166.499148
Roll = -16.527678, Pitch = -34.828282, Yaw = 166.499148
Roll = -17.090729, Pitch = -34.775990, Yaw = 165.513492
Roll = -17.090729, Pitch = -34.775990, Yaw = 165.513492
Roll = -17.525765, Pitch = -34.699166, Yaw = 164.410556
Roll = -17.525765, Pitch = -34.699166, Yaw = 164.410556
Roll = -17.912709, Pitch = -34.570920, Yaw = 163.303409
Roll = -17.912709, Pitch = -34.570920, Yaw = 163.303409
Roll = -18.431311, Pitch = -34.349526, Yaw = 162.404712
Roll = -18.431311, Pitch = -34.349526, Yaw = 162.404712
Roll = -19.194109, Pitch = -34.003071, Yaw = 161.798983
Roll = -19.194109, Pitch = -34.003071, Yaw = 161.798983
Roll = -20.141625, Pitch = -33.505314, Yaw = 161.420306
Roll = -20.141625, Pitch = -33.505314, Yaw = 161.420306
Roll = -21.171040, Pitch = -32.896359, Yaw = 161.171206
Roll = -21.171040, Pitch = -32.896359, Yaw = 161.171206
Roll = -22.193201, Pitch = -32.208584, Yaw = 160.968203
Roll = -22.193201, Pitch = -32.208584, Yaw = 160.968203
Roll = -23.102513, Pitch = -31.501216, Yaw = 160.751864
Roll = -23.102513, Pitch = -31.501216, Yaw = 160.751864
Roll = -23.847426, Pitch = -30.813771, Yaw = 160.471133
Roll = -23.847426, Pitch = -30.813771, Yaw = 160.471133
Roll = -24.422953, Pitch = -30.157061, Yaw = 160.121844
Roll = -24.422953, Pitch = -30.157061, Yaw = 160.121844
Roll = -24.843958, Pitch = -29.737477, Yaw = 159.701938
Roll = -24.843958, Pitch = -29.737477, Yaw = 159.701938
Roll = -25.087262, Pitch = -29.254067, Yaw = 159.262179
Roll = -25.087262, Pitch = -29.254067, Yaw = 159.262179
Roll = -25.249464, Pitch = -28.660731, Yaw = 158.847323
Roll = -25.249464, Pitch = -28.660731, Yaw = 158.847323
Roll = -25.348132, Pitch = -28.030354, Yaw = 158.466952
Roll = -25.348132, Pitch = -28.030354, Yaw = 158.466952
Roll = -25.373398, Pitch = -27.449036, Yaw = 158.112506
Roll = -25.373398, Pitch = -27.449036, Yaw = 158.112506
Roll = -25.324849, Pitch = -26.900900, Yaw = 157.772448
Roll = -25.324849, Pitch = -26.900900, Yaw = 157.772448
Roll = -25.203116, Pitch = -26.371083, Yaw = 157.484637
Roll = -25.203116, Pitch = -26.371083, Yaw = 157.484637
Roll = -24.999104, Pitch = -25.823349, Yaw = 157.257220
Roll = -24.999104, Pitch = -25.823349, Yaw = 157.257220
Roll = -24.718728, Pitch = -25.251542, Yaw = 157.087909
Roll = -24.718728, Pitch = -25.251542, Yaw = 157.087909
Roll = -24.374638, Pitch = -24.625588, Yaw = 156.977343
Roll = -24.374638, Pitch = -24.625588, Yaw = 156.977343
Roll = -23.987816, Pitch = -24.001149, Yaw = 156.916552
Roll = -23.987816, Pitch = -24.001149, Yaw = 156.916552
Roll = -23.558293, Pitch = -23.407582, Yaw = 156.868625
Roll = -23.558293, Pitch = -23.407582, Yaw = 156.868625
Roll = -23.090254, Pitch = -22.856089, Yaw = 156.857516
Roll = -23.090254, Pitch = -22.856089, Yaw = 156.857516
Roll = -22.556927, Pitch = -22.302981, Yaw = 156.884661
Roll = -22.556927, Pitch = -22.302981, Yaw = 156.884661
Roll = -21.943838, Pitch = -21.780451, Yaw = 156.966037
Roll = -21.943838, Pitch = -21.780451, Yaw = 156.966037
Roll = -21.254559, Pitch = -21.275387, Yaw = 157.092669
Roll = -21.254559, Pitch = -21.275387, Yaw = 157.092669
Roll = -20.545294, Pitch = -20.769987, Yaw = 157.295153
Roll = -20.545294, Pitch = -20.769987, Yaw = 157.295153
Roll = -19.767393, Pitch = -20.256741, Yaw = 157.495486
Roll = -19.767393, Pitch = -20.256741, Yaw = 157.495486
Roll = -18.943491, Pitch = -19.779362, Yaw = 157.786898
Roll = -18.943491, Pitch = -19.779362, Yaw = 157.786898
Roll = -18.063254, Pitch = -19.219710, Yaw = 158.031115
Roll = -18.063254, Pitch = -19.219710, Yaw = 158.031115
Roll = -17.091858, Pitch = -18.624222, Yaw = 158.203189
Roll = -17.091858, Pitch = -18.624222, Yaw = 158.203189
Roll = -16.102755, Pitch = -18.085339, Yaw = 158.323291
Roll = -16.102755, Pitch = -18.085339, Yaw = 158.323291
Roll = -15.136190, Pitch = -17.650343, Yaw = 158.366748
Roll = -15.136190, Pitch = -17.650343, Yaw = 158.366748
Roll = -14.205303, Pitch = -17.308159, Yaw = 158.398455
Roll = -14.205303, Pitch = -17.308159, Yaw = 158.398455
Roll = -13.295215, Pitch = -17.017039, Yaw = 158.440524
Roll = -13.295215, Pitch = -17.017039, Yaw = 158.440524
Roll = -12.381455, Pitch = -16.777125, Yaw = 158.507525
Roll = -12.381455, Pitch = -16.777125, Yaw = 158.507525
Roll = -11.464729, Pitch = -16.556975, Yaw = 158.609179
Roll = -11.464729, Pitch = -16.556975, Yaw = 158.609179
Roll = -10.551652, Pitch = -16.344767, Yaw = 158.748446
Roll = -10.551652, Pitch = -16.344767, Yaw = 158.748446
Roll = -9.641199, Pitch = -16.141207, Yaw = 158.922534
Roll = -9.641199, Pitch = -16.141207, Yaw = 158.922534
Roll = -8.741560, Pitch = -15.927136, Yaw = 159.133166
Roll = -8.741560, Pitch = -15.927136, Yaw = 159.133166
Roll = -7.847733, Pitch = -15.676710, Yaw = 159.363360
Roll = -7.847733, Pitch = -15.676710, Yaw = 159.363360
Roll = -6.948564, Pitch = -15.414457, Yaw = 159.607577
Roll = -6.948564, Pitch = -15.414457, Yaw = 159.607577
Roll = -6.023544, Pitch = -15.194685, Yaw = 159.868365
Roll = -6.023544, Pitch = -15.194685, Yaw = 159.868365
Roll = -5.087277, Pitch = -15.028006, Yaw = 160.147570
Roll = -5.087277, Pitch = -15.028006, Yaw = 160.147570
Roll = -4.151167, Pitch = -14.866754, Yaw = 160.452441
Roll = -4.151167, Pitch = -14.866754, Yaw = 160.452441
Roll = -3.205079, Pitch = -14.661440, Yaw = 160.771853
Roll = -3.205079, Pitch = -14.661440, Yaw = 160.771853
Roll = -2.303644, Pitch = -14.431080, Yaw = 161.110522
Roll = -2.303644, Pitch = -14.431080, Yaw = 161.110522
Roll = -1.457774, Pitch = -14.217061, Yaw = 161.464465
Roll = -1.457774, Pitch = -14.217061, Yaw = 161.464465
Roll = -0.613207, Pitch = -14.017451, Yaw = 161.825839
Roll = -0.613207, Pitch = -14.017451, Yaw = 161.825839
Roll = 0.215826, Pitch = -13.850120, Yaw = 162.184237
Roll = 0.215826, Pitch = -13.850120, Yaw = 162.184237
Roll = 1.016434, Pitch = -13.714522, Yaw = 162.563083
Roll = 1.016434, Pitch = -13.714522, Yaw = 162.563083
Roll = 1.795466, Pitch = -13.628128, Yaw = 162.975848
Roll = 1.795466, Pitch = -13.628128, Yaw = 162.975848
Roll = 2.576440, Pitch = -13.573961, Yaw = 163.426928
Roll = 2.576440, Pitch = -13.573961, Yaw = 163.426928
Roll = 3.358479, Pitch = -13.587463, Yaw = 163.874865
Roll = 3.358479, Pitch = -13.587463, Yaw = 163.874865
Roll = 4.140999, Pitch = -13.664044, Yaw = 164.277713
Roll = 4.140999, Pitch = -13.664044, Yaw = 164.277713
Roll = 4.910251, Pitch = -13.822011, Yaw = 164.650424
Roll = 4.910251, Pitch = -13.822011, Yaw = 164.650424
Roll = 5.641960, Pitch = -14.009855, Yaw = 165.003146
Roll = 5.641960, Pitch = -14.009855, Yaw = 165.003146
Roll = 6.317652, Pitch = -14.264471, Yaw = 165.346698
Roll = 6.317652, Pitch = -14.264471, Yaw = 165.346698
Roll = 6.924312, Pitch = -14.596967, Yaw = 165.685992
Roll = 6.924312, Pitch = -14.596967, Yaw = 165.685992
Roll = 7.439953, Pitch = -15.008247, Yaw = 166.030154
Roll = 7.439953, Pitch = -15.008247, Yaw = 166.030154
Roll = 7.861835, Pitch = -15.491274, Yaw = 166.370669
Roll = 7.861835, Pitch = -15.491274, Yaw = 166.370669
Roll = 8.169777, Pitch = -16.012760, Yaw = 166.683963
Roll = 8.169777, Pitch = -16.012760, Yaw = 166.683963
Roll = 8.398913, Pitch = -16.561381, Yaw = 166.944217
Roll = 8.398913, Pitch = -16.561381, Yaw = 166.944217
Roll = 8.587773, Pitch = -17.104729, Yaw = 167.144244
Roll = 8.587773, Pitch = -17.104729, Yaw = 167.144244
Roll = 8.737026, Pitch = -17.657107, Yaw = 167.256961
Roll = 8.737026, Pitch = -17.657107, Yaw = 167.256961
Roll = 8.847593, Pitch = -18.231966, Yaw = 167.273242
Roll = 8.847593, Pitch = -18.231966, Yaw = 167.273242
Roll = 8.909957, Pitch = -18.808873, Yaw = 167.233340
Roll = 8.909957, Pitch = -18.808873, Yaw = 167.233340
Roll = 8.931061, Pitch = -19.396181, Yaw = 167.154651
Roll = 8.931061, Pitch = -19.396181, Yaw = 167.154651
Roll = 8.925002, Pitch = -20.043116, Yaw = 167.022540
Roll = 8.925002, Pitch = -20.043116, Yaw = 167.022540
Roll = 8.878687, Pitch = -20.735262, Yaw = 166.880206
Roll = 8.878687, Pitch = -20.735262, Yaw = 166.880206
Roll = 8.778736, Pitch = -21.472918, Yaw = 166.799106
Roll = 8.778736, Pitch = -21.472918, Yaw = 166.799106
Roll = 8.642021, Pitch = -22.277523, Yaw = 166.786532
Roll = 8.642021, Pitch = -22.277523, Yaw = 166.786532
Roll = 8.517838, Pitch = -23.147591, Yaw = 166.826266
Roll = 8.517838, Pitch = -23.147591, Yaw = 166.826266
Roll = 8.436320, Pitch = -24.079304, Yaw = 166.865512
Roll = 8.436320, Pitch = -24.079304, Yaw = 166.865512
Roll = 8.320088, Pitch = -25.104975, Yaw = 166.852344
Roll = 8.320088, Pitch = -25.104975, Yaw = 166.852344
Roll = 8.158917, Pitch = -26.194352, Yaw = 166.834811
Roll = 8.158917, Pitch = -26.194352, Yaw = 166.834811
Roll = 7.912288, Pitch = -27.291089, Yaw = 166.792727
Roll = 7.912288, Pitch = -27.291089, Yaw = 166.792727
Roll = 7.612084, Pitch = -28.383364, Yaw = 166.650134
Roll = 7.612084, Pitch = -28.383364, Yaw = 166.650134
Roll = 7.303598, Pitch = -29.518187, Yaw = 166.464389
Roll = 7.303598, Pitch = -29.518187, Yaw = 166.464389
Roll = 7.015912, Pitch = -30.612744, Yaw = 166.336902
Roll = 7.015912, Pitch = -30.612744, Yaw = 166.336902
Roll = 6.697260, Pitch = -31.737561, Yaw = 166.241382
Roll = 6.697260, Pitch = -31.737561, Yaw = 166.241382
Roll = 6.365522, Pitch = -32.796731, Yaw = 166.236239
Roll = 6.365522, Pitch = -32.796731, Yaw = 166.236239
Roll = 5.976666, Pitch = -33.858712, Yaw = 166.305621
Roll = 5.976666, Pitch = -33.858712, Yaw = 166.305621
Roll = 5.538971, Pitch = -34.952290, Yaw = 166.374301
Roll = 5.538971, Pitch = -34.952290, Yaw = 166.374301
Roll = 4.996694, Pitch = -36.084019, Yaw = 166.498172
Roll = 4.996694, Pitch = -36.084019, Yaw = 166.498172
Roll = 4.373708, Pitch = -37.252297, Yaw = 166.670886
Roll = 4.373708, Pitch = -37.252297, Yaw = 166.670886
Roll = 3.715025, Pitch = -38.448075, Yaw = 166.860431
Roll = 3.715025, Pitch = -38.448075, Yaw = 166.860431
Roll = 3.029732, Pitch = -39.638451, Yaw = 167.014346
Roll = 3.029732, Pitch = -39.638451, Yaw = 167.014346
Roll = 2.279936, Pitch = -40.817799, Yaw = 167.117694
Roll = 2.279936, Pitch = -40.817799, Yaw = 167.117694
Roll = 1.534612, Pitch = -41.994088, Yaw = 167.168857
Roll = 1.534612, Pitch = -41.994088, Yaw = 167.168857
Roll = 0.876986, Pitch = -43.133099, Yaw = 167.155658
Roll = 0.876986, Pitch = -43.133099, Yaw = 167.155658
Roll = 0.321041, Pitch = -44.243386, Yaw = 167.076114
Roll = 0.321041, Pitch = -44.243386, Yaw = 167.076114
Roll = -0.204490, Pitch = -45.294293, Yaw = 166.922732
Roll = -0.204490, Pitch = -45.294293, Yaw = 166.922732
Roll = -0.882368, Pitch = -46.291673, Yaw = 166.662036
Roll = -0.882368, Pitch = -46.291673, Yaw = 166.662036
Roll = -1.685239, Pitch = -47.239308, Yaw = 166.380832
Roll = -1.685239, Pitch = -47.239308, Yaw = 166.380832
Roll = -2.439200, Pitch = -48.070519, Yaw = 166.092380
Roll = -2.439200, Pitch = -48.070519, Yaw = 166.092380
Roll = -3.171831, Pitch = -48.769624, Yaw = 165.865054
Roll = -3.171831, Pitch = -48.769624, Yaw = 165.865054
Roll = -3.994535, Pitch = -49.364583, Yaw = 165.741427
Roll = -3.994535, Pitch = -49.364583, Yaw = 165.741427
Roll = -4.929999, Pitch = -49.882901, Yaw = 165.706927
Roll = -4.929999, Pitch = -49.882901, Yaw = 165.706927
Roll = -5.967191, Pitch = -50.340024, Yaw = 165.715335
Roll = -5.967191, Pitch = -50.340024, Yaw = 165.715335
Roll = -7.081980, Pitch = -50.727128, Yaw = 165.762149
Roll = -7.081980, Pitch = -50.727128, Yaw = 165.762149
Roll = -8.232479, Pitch = -51.039540, Yaw = 165.816379
Roll = -8.232479, Pitch = -51.039540, Yaw = 165.816379
Roll = -9.442611, Pitch = -51.306172, Yaw = 165.864764
Roll = -9.442611, Pitch = -51.306172, Yaw = 165.864764
Roll = -10.719973, Pitch = -51.543580, Yaw = 165.889972
Roll = -10.719973, Pitch = -51.543580, Yaw = 165.889972
Roll = -11.989747, Pitch = -51.733338, Yaw = 165.833652
Roll = -11.989747, Pitch = -51.733338, Yaw = 165.833652
Roll = -13.171767, Pitch = -51.900933, Yaw = 165.645724
Roll = -13.171767, Pitch = -51.900933, Yaw = 165.645724
Roll = -14.260421, Pitch = -52.031033, Yaw = 165.345309
Roll = -14.260421, Pitch = -52.031033, Yaw = 165.345309
Roll = -15.307175, Pitch = -52.056870, Yaw = 165.058871
Roll = -15.307175, Pitch = -52.056870, Yaw = 165.058871
Roll = -16.333224, Pitch = -51.856732, Yaw = 164.902911
Roll = -16.333224, Pitch = -51.856732, Yaw = 164.902911
Roll = -17.486418, Pitch = -51.414124, Yaw = 165.060595
Roll = -17.486418, Pitch = -51.414124, Yaw = 165.060595
Roll = -18.827233, Pitch = -50.789826, Yaw = 165.556003
Roll = -18.827233, Pitch = -50.789826, Yaw = 165.556003
Roll = -20.163956, Pitch = -50.025628, Yaw = 166.127124
Roll = -20.163956, Pitch = -50.025628, Yaw = 166.127124
Roll = -21.437580, Pitch = -49.253560, Yaw = 166.610339
Roll = -21.437580, Pitch = -49.253560, Yaw = 166.610339
Roll = -22.558848, Pitch = -48.465348, Yaw = 166.911517
Roll = -22.558848, Pitch = -48.465348, Yaw = 166.911517
Roll = -23.537608, Pitch = -47.641888, Yaw = 167.065417
Roll = -23.537608, Pitch = -47.641888, Yaw = 167.065417
Roll = -24.448327, Pitch = -46.763860, Yaw = 167.141208
Roll = -24.448327, Pitch = -46.763860, Yaw = 167.141208
Roll = -25.321770, Pitch = -45.816094, Yaw = 167.163318
Roll = -25.321770, Pitch = -45.816094, Yaw = 167.163318
Roll = -26.134221, Pitch = -44.798001, Yaw = 167.129397
Roll = -26.134221, Pitch = -44.798001, Yaw = 167.129397
Roll = -26.821391, Pitch = -43.749753, Yaw = 167.053180
Roll = -26.821391, Pitch = -43.749753, Yaw = 167.053180
Roll = -27.395846, Pitch = -42.614762, Yaw = 166.936435
Roll = -27.395846, Pitch = -42.614762, Yaw = 166.936435
Roll = -27.859698, Pitch = -41.399667, Yaw = 166.773715
Roll = -27.859698, Pitch = -41.399667, Yaw = 166.773715
Roll = -28.222922, Pitch = -40.107239, Yaw = 166.498813
Roll = -28.222922, Pitch = -40.107239, Yaw = 166.498813
Roll = -28.483735, Pitch = -38.758649, Yaw = 166.119388
Roll = -28.483735, Pitch = -38.758649, Yaw = 166.119388
Roll = -28.619450, Pitch = -37.389889, Yaw = 165.683352
